"2022-03-30 at 14:38"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
14:51:29 19.55 51.73 101.49
14:51:30 17.22 51.76 101.49
14:51:31 15.14 51.73 101.49
14:51:32 13.00 51.73 101.49
14:51:33 11.61 51.73 101.49
14:51:35 10.37 51.73 101.49
14:51:36 9.06 51.73 101.49
14:51:37 7.86 51.73 101.49
14:51:38 7.08 51.73 101.49
14:51:39 6.13 51.73 101.49
14:51:40 5.66 51.73 101.49
14:51:41 4.61 51.73 101.49
14:51:42 4.46 51.73 101.49
14:51:43 3.70 51.73 101.49
14:51:44 3.68 51.73 101.49
14:51:45 2.94 51.73 101.49
14:51:46 2.82 51.73 101.49
14:51:47 2.90 51.73 101.49
14:51:48 2.60 51.73 101.49
14:51:49 2.10 51.73 101.49
14:51:50 2.41 51.73 101.49
14:51:51 1.92 51.73 101.49
14:51:52 2.10 51.73 101.49
14:51:53 1.55 51.73 101.49
14:51:54 1.73 51.73 101.49
14:51:55 1.51 51.73 101.49
14:51:56 1.28 51.73 101.49
14:51:57 1.43 51.73 101.49
14:51:58 1.49 51.73 101.51
14:51:59 1.32 51.73 101.51
14:52:00 1.14 51.76 101.49
14:52:01 1.24 51.73 101.49
14:52:02 1.00 51.73 101.49
14:52:03 1.20 51.73 101.49
14:52:04 0.69 51.73 101.49
14:52:05 1.31 51.73 101.49
14:52:06 0.73 51.73 101.49
14:52:07 1.26 51.73 101.49
14:52:08 1.04 51.73 101.49
14:52:09 1.11 51.73 101.49
14:52:10 1.09 51.73 101.49
14:52:11 3.95 51.73 101.49
14:52:12 17.38 51.73 101.49
14:52:13 49.54 51.73 101.49
14:52:14 94.30 51.73 101.49
14:52:15 118.99 51.73 101.49
14:52:16 167.94 51.73 101.49
14:52:17 211.75 51.73 101.49
14:52:18 249.11 51.73 101.49
14:52:19 280.97 51.73 101.49
14:52:20 307.72 51.73 101.49
14:52:21 326.38 51.73 101.49
14:52:22 335.69 51.73 101.49
14:52:23 332.21 51.73 101.49
14:52:24 318.30 51.76 101.49
14:52:25 293.91 51.73 101.49
14:52:26 265.81 51.73 101.49
14:52:27 233.98 51.73 101.49
14:52:28 205.84 51.73 101.49
14:52:29 178.83 51.76 101.49
14:52:30 154.90 51.73 101.49
14:52:31 134.12 51.73 101.49
14:52:32 116.02 51.73 101.49
14:52:33 101.05 51.73 101.49
14:52:34 87.94 51.73 101.49
14:52:35 76.60 51.73 101.49
14:52:36 65.85 51.73 101.49
14:52:37 57.69 51.76 101.49
14:52:38 50.15 51.76 101.49
14:52:39 44.37 51.73 101.49
14:52:40 38.07 51.73 101.49
14:52:41 33.52 51.73 101.49
14:52:42 29.15 51.73 101.49
14:52:43 25.43 51.73 101.49
14:52:44 22.27 51.76 101.49
14:52:45 19.94 51.76 101.49
14:52:47 17.04 51.76 101.49
14:52:48 15.02 51.73 101.49
14:52:49 13.53 51.73 101.49
14:52:50 11.98 51.76 101.49
14:52:51 10.38 51.76 101.49
14:52:52 9.50 51.76 101.49
14:52:53 8.39 51.73 101.49
14:52:54 7.57 51.73 101.49
14:52:55 6.76 51.73 101.49
14:52:56 6.05 51.73 101.49
14:52:57 5.67 51.73 101.49
14:52:58 4.73 51.76 101.49
14:52:59 4.73 51.76 101.49
14:53:00 4.27 51.76 101.49
14:53:01 4.14 51.76 101.49
14:53:02 3.77 51.73 101.49
14:53:03 3.06 51.73 101.49
14:53:04 3.19 51.73 101.49
14:53:05 2.91 51.73 101.49
14:53:06 3.04 51.73 101.49
14:53:07 2.47 51.73 101.49
14:53:08 2.31 51.73 101.49
14:53:09 2.39 51.73 101.49
14:53:10 2.53 51.73 101.49
14:53:11 2.26 51.73 101.51
14:53:12 2.39 51.73 101.52
14:53:13 2.11 51.73 101.51
14:53:14 2.01 51.73 101.49
14:53:15 2.00 51.73 101.49
14:53:16 1.78 51.73 101.49
14:53:17 2.25 51.73 101.49
14:53:18 2.05 51.73 101.49
14:53:19 1.62 51.76 101.49
14:53:20 2.29 51.73 101.49
14:53:21 1.67 51.73 101.49
14:53:22 1.94 51.73 101.49
14:53:23 2.17 51.73 101.49
14:53:24 2.71 51.73 101.49
14:53:25 11.72 51.73 101.49
14:53:26 36.30 51.73 101.49
14:53:27 79.34 51.73 101.49
14:53:28 128.47 51.73 101.49
14:53:29 178.44 51.73 101.49
14:53:30 221.62 51.73 101.49
14:53:31 260.11 51.73 101.49
14:53:32 291.83 51.73 101.49
14:53:33 317.70 51.73 101.49
14:53:34 337.13 51.76 101.49
14:53:35 344.24 51.76 101.49
14:53:36 340.44 51.76 101.49
14:53:37 323.90 51.76 101.49
14:53:38 299.89 51.73 101.49
14:53:39 269.67 51.73 101.49
14:53:40 237.81 51.73 101.49
14:53:41 208.27 51.73 101.49
14:53:42 180.86 51.73 101.49
14:53:43 157.89 51.73 101.49
14:53:44 136.82 51.73 101.49
14:53:45 118.50 51.73 101.49
14:53:46 103.25 51.73 101.49
14:53:47 89.79 51.73 101.49
14:53:48 78.14 51.73 101.49
14:53:49 68.47 51.73 101.49
14:53:50 59.41 51.73 101.49
14:53:51 52.44 51.73 101.49
14:53:52 45.54 51.73 101.49
14:53:53 39.85 51.73 101.49
14:53:54 34.91 51.73 101.49
14:53:55 30.52 51.73 101.49
14:53:56 27.51 51.73 101.49
14:53:57 24.13 51.76 101.49
14:53:59 21.49 51.76 101.49
14:54:00 18.72 51.76 101.49
14:54:01 16.60 51.73 101.49
14:54:02 15.01 51.73 101.49
14:54:03 13.37 51.76 101.49
14:54:04 12.61 51.76 101.49
14:54:05 11.50 51.73 101.49
14:54:06 10.29 51.73 101.49
14:54:07 9.79 51.73 101.49
14:54:08 8.36 51.73 101.49
14:54:09 8.12 51.73 101.49
14:54:10 7.65 51.73 101.49
14:54:11 6.96 51.73 101.49
14:54:12 6.63 51.73 101.49
14:54:13 5.69 51.73 101.49
14:54:14 5.50 51.73 101.49
14:54:15 5.55 51.73 101.49
14:54:16 4.84 51.73 101.49
14:54:17 4.97 51.73 101.49
14:54:18 4.82 51.73 101.49
14:54:19 4.44 51.73 101.49
14:54:20 4.51 51.73 101.49
14:54:21 4.25 51.73 101.49
14:54:22 4.06 51.76 101.49
14:54:23 3.82 51.73 101.49
14:54:24 3.85 51.73 101.51
14:54:25 3.90 51.73 101.49
14:54:26 3.93 51.76 101.49
14:54:27 3.58 51.73 101.49
14:54:28 3.39 51.73 101.49
14:54:29 3.51 51.73 101.49
14:54:30 3.68 51.73 101.49
14:54:31 3.25 51.73 101.49
14:54:32 3.75 51.73 101.49
14:54:33 3.26 51.73 101.49
14:54:34 3.17 51.73 101.49
14:54:35 3.46 51.73 101.49
14:54:36 3.45 51.76 101.49
14:54:37 8.17 51.73 101.49
14:54:38 25.71 51.73 101.49
14:54:39 61.90 51.73 101.49
14:54:40 109.10 51.73 101.49
14:54:41 158.49 51.73 101.49
14:54:42 204.03 51.73 101.49
14:54:43 243.42 51.73 101.49
14:54:44 277.37 51.73 101.49
14:54:45 304.52 51.76 101.49
14:54:46 326.51 51.73 101.49
14:54:47 337.91 51.73 101.49
14:54:48 339.02 51.73 101.49
14:54:49 326.49 51.73 101.49
14:54:50 305.22 51.73 101.49
14:54:51 276.40 51.73 101.49
14:54:52 245.86 51.76 101.49
14:54:53 214.80 51.76 101.49
14:54:54 187.11 51.73 101.49
14:54:55 162.14 51.73 101.49
14:54:56 140.26 51.73 101.49
14:54:57 130.73 51.73 101.49
14:54:58 113.35 51.73 101.49
14:54:59 98.42 51.73 101.49
14:55:00 85.27 51.73 101.49
14:55:01 74.10 51.73 101.49
14:55:02 64.32 51.73 101.49
14:55:03 55.66 51.73 101.49
14:55:04 48.20 51.73 101.49
14:55:05 42.22 51.73 101.49
14:55:06 36.85 51.73 101.49
14:55:07 32.00 51.73 101.49
14:55:08 27.78 51.73 101.49
14:55:09 24.44 51.73 101.49
14:55:10 21.35 51.73 101.49
14:55:12 18.92 51.73 101.49
14:55:13 16.14 51.73 101.49
14:55:14 14.57 51.73 101.49
14:55:15 12.63 51.73 101.49
14:55:16 11.12 51.73 101.49
14:55:17 9.82 51.73 101.49
14:55:18 8.74 51.73 101.49
14:55:19 7.79 51.73 101.49
14:55:20 6.79 51.73 101.49
14:55:21 6.09 51.76 101.49
14:55:22 5.35 51.73 101.49
14:55:23 4.81 51.73 101.49
14:55:24 4.53 51.73 101.49
14:55:25 3.82 51.73 101.49
14:55:26 3.82 51.73 101.49
14:55:27 3.30 51.73 101.49
14:55:28 2.85 51.76 101.49
14:55:29 3.06 51.76 101.49
14:55:30 2.65 51.73 101.49
14:55:31 2.50 51.73 101.49
14:55:32 1.88 51.73 101.49
14:55:33 2.24 51.73 101.49
14:55:34 2.18 51.73 101.49
14:55:35 1.65 51.73 101.49
14:55:36 1.95 51.73 101.49
14:55:37 1.87 51.73 101.49
14:55:38 2.05 51.73 101.49
14:55:39 1.31 51.73 101.49
14:55:40 1.71 51.73 101.49
14:55:41 0.90 51.76 101.49
14:55:42 1.48 51.76 101.49
14:55:43 1.54 51.76 101.49
14:55:44 1.44 51.73 101.49
14:55:45 1.00 51.73 101.49
14:55:46 1.42 51.73 101.49
14:55:47 1.44 51.73 101.49
14:55:48 1.60 51.73 101.48
14:55:49 0.93 51.76 101.48
14:55:50 1.19 51.76 101.48
14:55:51 1.43 51.76 101.49
14:55:52 0.92 51.76 101.49
14:55:53 1.47 51.73 101.49
14:55:54 1.17 51.73 101.49
14:55:55 0.93 51.73 101.49
14:55:56 0.91 51.73 101.49
14:55:57 0.89 51.73 101.49
14:55:58 1.21 51.76 101.49
14:55:59 1.10 51.73 101.49
14:56:00 0.95 51.73 101.49
14:56:01 1.17 51.73 101.49
14:56:02 1.08 51.73 101.49
14:56:03 1.32 51.73 101.49
14:56:04 1.39 51.73 101.49
14:56:05 1.30 51.73 101.49
14:56:06 1.22 51.73 101.49
14:56:07 1.04 51.73 101.49
14:56:08 1.02 51.73 101.51
14:56:09 1.05 51.73 101.51
14:56:10 1.01 51.73 101.49
14:56:11 1.26 51.73 101.49
14:56:12 0.80 51.76 101.49
14:56:13 0.95 51.73 101.49
14:56:14 1.14 51.73 101.48
14:56:15 0.89 51.73 101.48
14:56:16 0.98 51.73 101.48
14:56:17 0.84 51.73 101.48
14:56:18 1.01 51.73 101.49
14:56:19 0.93 51.73 101.48
14:56:20 0.73 51.76 101.48
14:56:21 2.03 51.73 101.49
14:56:22 10.21 51.73 101.49
14:56:24 30.81 51.73 101.49
14:56:25 64.90 51.73 101.49
14:56:26 103.36 51.73 101.49
14:56:27 141.32 51.73 101.49
14:56:28 174.81 51.76 101.49
14:56:29 203.38 51.73 101.49
14:56:30 228.19 51.73 101.49
14:56:31 246.84 51.73 101.49
14:56:32 260.09 51.76 101.49
14:56:33 264.70 51.76 101.49
14:56:34 260.89 51.76 101.49
14:56:35 246.85 51.73 101.49
14:56:36 226.65 51.73 101.49
14:56:37 202.58 51.73 101.49
14:56:38 178.94 51.73 101.49
14:56:39 155.82 51.73 101.49
14:56:40 135.75 51.73 101.49
14:56:41 116.89 51.73 101.49
14:56:42 101.82 51.76 101.49
14:56:43 87.85 51.73 101.49
14:56:44 76.51 51.73 101.49
14:56:45 66.52 51.73 101.49
14:56:46 57.50 51.76 101.49
14:56:47 53.49 51.76 101.49
14:56:48 46.39 51.73 101.49
14:56:49 40.56 51.73 101.48
14:56:50 35.36 51.73 101.48
14:56:51 30.75 51.76 101.49
14:56:52 26.40 51.73 101.48
14:56:53 23.47 51.73 101.48
14:56:54 20.12 51.73 101.49
14:56:55 17.46 51.73 101.49
14:56:56 15.49 51.73 101.49
14:56:57 13.99 51.73 101.49
14:56:58 11.99 51.73 101.48
14:56:59 10.07 51.76 101.48
14:57:00 9.39 51.73 101.48
14:57:01 7.81 51.73 101.48
14:57:02 7.02 51.73 101.49
14:57:03 6.44 51.73 101.49
14:57:04 5.60 51.73 101.49
14:57:05 4.83 51.73 101.49
14:57:06 4.60 51.76 101.49
14:57:07 3.86 51.73 101.48
14:57:08 3.86 51.73 101.48
14:57:09 3.56 51.73 101.48
14:57:10 3.23 51.73 101.48
14:57:11 2.56 51.73 101.49
14:57:12 2.54 51.76 101.48
14:57:13 2.41 51.73 101.48
14:57:14 1.95 51.73 101.48
14:57:15 2.15 51.73 101.48
14:57:16 1.96 51.73 101.49
14:57:17 1.53 51.73 101.49
14:57:18 1.71 51.76 101.49
14:57:19 2.15 51.73 101.49
14:57:20 1.07 51.73 101.49
14:57:21 1.81 51.73 101.49
14:57:22 0.93 51.73 101.49
14:57:23 1.22 51.73 101.49
14:57:24 1.42 51.73 101.48
14:57:25 1.13 51.76 101.48
14:57:26 1.15 51.76 101.49
14:57:27 1.36 51.73 101.49
14:57:28 1.20 51.73 101.49
14:57:29 0.80 51.73 101.49
14:57:30 1.12 51.73 101.48
14:57:31 1.32 51.73 101.48
14:57:32 1.29 51.73 101.48
14:57:33 0.68 51.76 101.48
14:57:34 0.91 51.76 101.48
14:57:35 1.37 51.73 101.49
14:57:37 0.74 51.73 101.51
14:57:38 1.13 51.73 101.49
14:57:39 1.09 51.76 101.49
14:57:40 0.92 51.73 101.49
14:57:41 1.26 51.73 101.49
14:57:42 1.03 51.73 101.49
14:57:43 0.80 51.73 101.48
14:57:44 1.02 51.76 101.48
14:57:45 1.02 51.73 101.48
14:57:46 1.29 51.73 101.48
14:57:47 0.48 51.73 101.48
14:57:48 1.00 51.73 101.48
14:57:49 0.88 51.73 101.49
14:57:50 4.74 51.73 101.49
14:57:51 36.41 51.73 101.49
14:57:52 130.42 51.73 101.48
14:57:53 289.99 51.73 101.48
14:57:54 483.32 51.73 101.48
14:57:55 669.82 51.73 101.48
14:57:56 832.52 51.76 101.49
14:57:57 972.52 51.76 101.49
14:57:58 1088.54 51.73 101.49
14:57:59 1185.52 51.73 101.48
14:58:00 1253.04 51.73 101.48
14:58:01 1282.80 51.73 101.48
14:58:02 1267.07 51.73 101.48
14:58:03 1206.19 51.73 101.48
14:58:04 1113.45 51.76 101.48
14:58:05 1001.04 51.76 101.48
14:58:06 883.13 51.76 101.48
14:58:07 770.94 51.73 101.48
14:58:08 667.22 51.73 101.48
14:58:09 575.42 51.73 101.48
14:58:10 495.53 51.73 101.48
14:58:11 426.57 51.73 101.48
14:58:12 368.01 51.73 101.48
14:58:13 316.99 51.73 101.48
14:58:14 274.30 51.73 101.48
14:58:15 237.23 51.73 101.48
14:58:16 204.64 51.73 101.48
14:58:17 177.74 51.73 101.48
14:58:18 153.62 51.73 101.49
14:58:19 133.65 51.73 101.49
14:58:20 115.97 51.73 101.49
14:58:21 100.89 51.73 101.49
14:58:22 88.08 51.73 101.49
14:58:23 76.94 51.73 101.49
14:58:24 66.48 51.73 101.48
14:58:25 58.22 51.73 101.48
14:58:26 50.89 51.73 101.48
14:58:27 44.24 51.73 101.48
14:58:28 38.90 51.73 101.48
14:58:29 33.97 51.76 101.48
14:58:30 29.70 51.76 101.48
14:58:31 26.22 51.76 101.48
14:58:32 22.73 51.73 101.49
14:58:33 19.94 51.73 101.49
14:58:34 18.69 51.73 101.49
14:58:35 16.86 51.76 101.49
14:58:36 14.71 51.73 101.49
14:58:37 13.09 51.73 101.49
14:58:38 11.58 51.73 101.49
14:58:39 10.57 51.76 101.48
14:58:40 9.08 51.73 101.48
14:58:41 8.35 51.73 101.48
14:58:42 7.53 51.76 101.48
14:58:43 6.98 51.73 101.48
14:58:44 6.29 51.73 101.48
14:58:45 5.30 51.73 101.49
14:58:46 5.21 51.73 101.48
14:58:47 4.72 51.73 101.48
14:58:49 4.56 51.73 101.48
14:58:50 4.12 51.76 101.48
14:58:51 3.61 51.76 101.48
14:58:52 3.39 51.73 101.48
14:58:53 3.11 51.73 101.48
14:58:54 2.95 51.73 101.48
14:58:55 2.98 51.73 101.48
14:58:56 2.89 51.73 101.48
14:58:57 2.12 51.73 101.48
14:58:58 2.34 51.76 101.48
14:58:59 1.72 51.76 101.48
14:59:00 2.36 51.73 101.48
14:59:01 2.56 51.73 101.48
14:59:02 1.82 51.73 101.48
14:59:03 1.91 51.73 101.49
14:59:04 2.10 51.73 101.51
14:59:05 1.83 51.73 101.49
14:59:06 1.94 51.73 101.49
14:59:07 2.03 51.73 101.48
14:59:08 1.56 51.73 101.48
14:59:09 1.67 51.76 101.48
14:59:10 1.42 51.76 101.48
14:59:11 1.74 51.73 101.48
14:59:12 1.62 51.73 101.48
14:59:13 1.68 51.73 101.48
14:59:14 1.51 51.76 101.48
14:59:15 1.15 51.73 101.48
14:59:16 1.65 51.73 101.48
14:59:17 5.29 51.73 101.48
14:59:18 15.27 51.73 101.48
14:59:19 33.14 51.73 101.48
14:59:20 55.19 51.76 101.48
14:59:21 77.85 51.76 101.48
14:59:22 98.67 51.76 101.48
14:59:23 115.74 51.76 101.48
14:59:24 130.90 51.73 101.48
14:59:25 143.02 51.73 101.48
14:59:26 151.23 51.73 101.48
14:59:27 155.36 51.73 101.48
14:59:28 154.19 51.73 101.48
14:59:29 151.88 51.73 101.48
14:59:30 143.19 51.73 101.48
14:59:31 130.97 51.73 101.48
14:59:32 117.09 51.73 101.48
14:59:33 103.06 51.73 101.48
14:59:34 90.09 51.76 101.48
14:59:35 78.20 51.73 101.48
14:59:36 68.29 51.73 101.48
14:59:37 58.97 51.73 101.48
14:59:38 50.92 51.73 101.48
14:59:39 44.52 51.76 101.48
14:59:40 38.81 51.76 101.48
14:59:41 33.78 51.76 101.48
14:59:42 29.13 51.76 101.48
14:59:43 25.62 51.73 101.48
14:59:44 22.16 51.73 101.48
14:59:45 19.33 51.73 101.48
14:59:46 16.79 51.73 101.48
14:59:47 15.00 51.73 101.48
14:59:48 13.09 51.73 101.48
14:59:49 11.22 51.73 101.48
14:59:50 9.98 51.73 101.48
14:59:51 8.60 51.73 101.48
14:59:52 7.96 51.73 101.48
14:59:53 7.00 51.73 101.48
14:59:54 5.99 51.73 101.48
14:59:55 5.54 51.73 101.48
14:59:56 5.12 51.73 101.48
14:59:57 4.22 51.73 101.48
14:59:58 3.80 51.73 101.48
14:59:59 3.94 51.73 101.48
15:00:00 2.97 51.73 101.48
15:00:02 3.22 51.73 101.48
15:00:03 2.56 51.73 101.48
15:00:04 2.63 51.73 101.48
15:00:05 2.38 51.73 101.48
15:00:06 2.06 51.73 101.48
15:00:07 2.24 51.73 101.48
15:00:08 2.15 51.73 101.48
15:00:09 1.58 51.76 101.48
15:00:10 1.84 51.73 101.48
15:00:11 1.58 51.73 101.48
15:00:12 1.73 51.73 101.48
15:00:13 1.58 51.73 101.48
15:00:14 1.60 51.73 101.48
15:00:15 1.64 51.76 101.48
15:00:16 1.35 51.73 101.48
15:00:17 1.77 51.73 101.48
15:00:18 1.36 51.76 101.48
15:00:19 0.91 51.73 101.48
15:00:20 1.72 51.73 101.48
15:00:21 0.88 51.76 101.48
15:00:22 1.37 51.73 101.48
15:00:23 1.48 51.73 101.48
15:00:24 1.06 51.73 101.48
15:00:25 1.27 51.73 101.48
15:00:26 1.18 51.73 101.48
15:00:27 1.06 51.73 101.48
15:00:28 0.94 51.73 101.48
15:00:29 1.11 51.73 101.48
15:00:30 0.80 51.73 101.48
15:00:31 0.92 51.73 101.48
15:00:32 0.92 51.73 101.48
15:00:33 1.25 51.73 101.48
15:00:34 1.12 51.73 101.49
15:00:35 0.98 51.73 101.51
15:00:36 0.91 51.73 101.49
15:00:37 1.25 51.73 101.48
15:00:38 0.67 51.73 101.48
15:00:39 0.80 51.73 101.48
15:00:40 0.94 51.76 101.48
15:00:41 0.87 51.76 101.48
15:00:42 1.07 51.73 101.48
15:00:43 0.95 51.73 101.48
15:00:44 0.96 51.76 101.48
15:00:45 0.95 51.73 101.48
15:00:46 0.78 51.73 101.48
15:00:47 1.53 51.73 101.48
15:00:48 4.52 51.73 101.48
15:00:49 12.47 51.73 101.48
15:00:50 24.21 51.76 101.48
15:00:51 38.44 51.76 101.48
15:00:52 51.80 51.76 101.48
15:00:53 63.13 51.73 101.48
15:00:54 73.36 51.73 101.48
15:00:55 82.46 51.73 101.48
15:00:56 88.53 51.73 101.48
15:00:57 93.07 51.73 101.48
15:00:58 94.66 51.73 101.48
15:00:59 93.05 51.76 101.48
15:01:00 88.20 51.76 101.48
15:01:01 80.67 51.76 101.48
15:01:02 72.52 51.73 101.48
15:01:03 63.79 51.73 101.48
15:01:04 55.92 51.73 101.48
15:01:05 48.97 51.73 101.48
15:01:06 42.34 51.73 101.48
15:01:07 36.30 51.73 101.48
15:01:08 32.21 51.73 101.48
15:01:09 27.83 51.76 101.48
15:01:10 24.44 51.73 101.48
15:01:11 20.82 51.73 101.48
15:01:12 18.29 51.76 101.48
15:01:14 15.98 51.73 101.48
15:01:15 13.71 51.73 101.48
15:01:16 12.14 51.73 101.48
15:01:17 10.95 51.73 101.48
15:01:18 10.46 51.73 101.48
15:01:19 8.58 51.73 101.48
15:01:20 7.58 51.76 101.48
15:01:21 6.93 51.73 101.48
15:01:22 6.33 51.73 101.48
15:01:23 5.04 51.73 101.48
15:01:24 4.77 51.73 101.48
15:01:25 4.12 51.73 101.48
15:01:26 3.68 51.76 101.48
15:01:27 3.25 51.73 101.48
15:01:28 3.62 51.73 101.48
15:01:29 3.11 51.73 101.48
15:01:30 2.91 51.73 101.48
15:01:31 2.13 51.73 101.48
15:01:32 2.48 51.76 101.48
15:01:33 2.28 51.73 101.48
15:01:34 1.73 51.73 101.48
15:01:35 1.67 51.76 101.48
15:01:36 1.94 51.76 101.48
15:01:37 1.67 51.73 101.48
15:01:38 1.42 51.73 101.48
15:01:39 1.55 51.73 101.48
15:01:40 1.48 51.73 101.48
15:01:41 1.20 51.76 101.48
15:01:42 1.35 51.76 101.48
15:01:43 1.45 51.73 101.48
15:01:44 1.37 51.73 101.48
15:01:45 1.12 51.73 101.48
15:01:46 0.92 51.73 101.48
15:01:47 0.98 51.73 101.48
15:01:48 1.43 51.73 101.48
15:01:49 1.01 51.73 101.48
15:01:50 1.35 51.73 101.48
15:01:51 0.97 51.76 101.48
15:01:52 1.13 51.73 101.48
15:01:53 1.07 51.73 101.48
15:01:54 1.00 51.73 101.48
15:01:55 0.96 51.73 101.48
15:01:56 1.04 51.73 101.48
15:01:57 0.91 51.73 101.48
15:01:58 1.18 51.73 101.48
15:01:59 0.70 51.73 101.48
15:02:00 1.07 51.73 101.48
15:02:01 0.84 51.73 101.48
15:02:02 1.22 51.73 101.48
15:02:03 0.90 51.73 101.48
15:02:04 0.49 51.76 101.48
15:02:05 1.25 51.76 101.48
15:02:06 0.72 51.76 101.49
15:02:07 0.57 51.73 101.49
15:02:08 0.84 51.73 101.48
15:02:09 1.01 51.73 101.48
15:02:10 0.86 51.73 101.48
15:02:11 1.06 51.73 101.48
15:02:12 0.92 51.73 101.48
15:02:13 1.20 51.73 101.48
15:02:14 0.80 51.73 101.48
15:02:15 1.13 51.73 101.48
15:02:16 0.86 51.73 101.48
15:02:17 0.82 51.76 101.48
15:02:18 0.90 51.73 101.48
15:02:19 1.32 51.73 101.48
15:02:20 4.18 51.73 101.48
15:02:21 11.29 51.76 101.48
15:02:22 22.76 51.76 101.48
15:02:23 34.30 51.76 101.48
15:02:24 47.30 51.73 101.48
15:02:26 57.40 51.73 101.48
15:02:27 66.54 51.73 101.48
15:02:28 74.18 51.73 101.48
15:02:29 80.78 51.76 101.48
15:02:30 84.05 51.76 101.48
15:02:31 85.19 51.76 101.48
15:02:32 83.80 51.76 101.48
15:02:33 79.04 51.73 101.48
15:02:34 72.14 51.73 101.48
15:02:35 65.52 51.73 101.48
15:02:36 57.25 51.76 101.48
15:02:37 50.60 51.73 101.48
15:02:38 43.94 51.73 101.48
15:02:39 37.52 51.73 101.48
15:02:40 33.20 51.73 101.48
15:02:41 28.53 51.73 101.48
15:02:42 24.93 51.73 101.48
15:02:43 21.62 51.73 101.48
15:02:44 19.10 51.73 101.48
15:02:45 16.09 51.73 101.48
15:02:46 14.04 51.76 101.48
15:02:47 12.42 51.73 101.48
15:02:48 11.10 51.73 101.48
15:02:49 9.61 51.73 101.48
15:02:50 8.43 51.73 101.48
15:02:51 7.68 51.76 101.46
15:02:52 6.84 51.76 101.48
15:02:53 6.01 51.73 101.48
15:02:54 4.78 51.73 101.48
15:02:55 4.78 51.73 101.48
15:02:56 4.19 51.73 101.48
15:02:57 3.77 51.73 101.48
15:02:58 3.21 51.73 101.48
15:02:59 3.25 51.73 101.48
15:03:00 2.98 51.73 101.48
15:03:01 2.48 51.73 101.48
15:03:02 2.63 51.73 101.48
15:03:03 1.81 51.73 101.48
15:03:04 2.26 51.73 101.48
15:03:05 1.96 51.73 101.48
15:03:06 1.75 51.76 101.48
15:03:07 1.82 51.73 101.48
15:03:08 1.61 51.73 101.48
15:03:09 1.56 51.73 101.48
15:03:10 1.42 51.73 101.48
15:03:11 1.29 51.73 101.48
15:03:12 1.37 51.73 101.48
15:03:13 1.20 51.73 101.48
15:03:14 1.45 51.73 101.48
15:03:15 0.80 51.73 101.48
15:03:16 1.21 51.73 101.48
15:03:17 0.94 51.76 101.48
15:03:18 0.78 51.76 101.48
15:03:19 1.00 51.73 101.48
15:03:20 1.32 51.73 101.48
15:03:21 0.89 51.73 101.48
15:03:22 0.93 51.73 101.48
15:03:23 1.40 51.73 101.48
15:03:24 0.91 51.76 101.48
15:03:25 0.83 51.73 101.48
15:03:26 1.31 51.73 101.48
15:03:27 1.34 51.76 101.48
15:03:28 1.00 51.76 101.48
15:03:29 0.60 51.76 101.48
15:03:30 0.71 51.73 101.48
15:03:31 1.05 51.73 101.48
15:03:32 1.00 51.76 101.48
15:03:33 0.93 51.76 101.48
15:03:34 0.77 51.73 101.49
15:03:35 1.04 51.73 101.48
15:03:36 0.61 51.73 101.48
15:03:37 0.75 51.73 101.48
15:03:39 1.16 51.73 101.48
15:03:40 1.04 51.73 101.48
15:03:41 0.93 51.76 101.47
15:03:42 0.62 51.76 101.44
15:03:43 1.07 51.76 101.48
15:03:44 0.58 51.73 101.48
15:03:45 1.11 51.73 101.48
15:03:46 0.99 51.73 101.48
15:03:47 1.28 51.73 101.48
15:03:48 4.78 51.73 101.48
15:03:49 13.77 51.76 101.48
15:03:50 27.95 51.73 101.48
15:03:51 43.48 51.73 101.48
15:03:52 58.67 51.73 101.48
15:03:53 72.75 51.73 101.48
15:03:54 83.72 51.73 101.48
15:03:55 93.89 51.73 101.48
15:03:56 101.74 51.76 101.48
15:03:57 106.90 51.76 101.48
15:03:58 108.51 51.73 101.48
15:03:59 106.45 51.73 101.48
15:04:00 104.17 51.73 101.48
15:04:01 96.60 51.73 101.48
15:04:02 88.07 51.73 101.48
15:04:03 78.07 51.76 101.48
15:04:04 68.77 51.76 101.48
15:04:05 59.74 51.76 101.47
15:04:06 51.57 51.73 101.47
15:04:07 45.18 51.73 101.48
15:04:08 39.14 51.73 101.48
15:04:09 34.04 51.73 101.48
15:04:10 29.60 51.76 101.47
15:04:11 25.92 51.76 101.47
15:04:12 22.40 51.76 101.48
15:04:13 19.67 51.76 101.47
15:04:14 16.91 51.73 101.47
15:04:15 14.83 51.73 101.48
15:04:16 12.96 51.73 101.47
15:04:17 11.13 51.73 101.47
15:04:18 9.97 51.73 101.47
15:04:19 8.66 51.73 101.48
15:04:20 7.40 51.73 101.48
15:04:21 6.98 51.73 101.47
15:04:22 5.60 51.73 101.47
15:04:23 5.26 51.73 101.47
15:04:24 4.71 51.73 101.47
15:04:25 4.25 51.73 101.47
15:04:26 3.81 51.73 101.47
15:04:27 3.38 51.73 101.47
15:04:28 3.21 51.73 101.47
15:04:29 2.64 51.73 101.47
15:04:30 2.47 51.73 101.47
15:04:31 2.45 51.73 101.47
15:04:32 1.80 51.73 101.48
15:04:33 1.88 51.76 101.48
